label,username,tweet
negatif,fransisca_ning,"Bapak &amp  anak kelakuannya sama...... BACOT &amp  tindakannya selalu berbeda.👎🏾 . . Belasan tahun aku mendukungnya mati²an, kok baru tersadar sekarang ?? 🤐  #PemiluSerentak2024 #Pemilu2024 #pilpres #pileg  #dki #banten #bekasi #sukabumi #klaten #purwokerto #batu #jepara #madura #belu"
negatif,rinachaidir,@OposisiCerdas Wkwkwkwk berisiknya pecundang yang gak dapat jabatan. Rakyat sudah benci dengan kelakuan pendemo yang gak bermutu! Duduk manis aja tunggu pemilu 2024 yang cuma beberapa bulan lagi. Atau situ takut kalah pemilu? Be civilized.
negatif,bigboirexx,"Kemaren pas solat jumat, khotbahnya itu tentang engga boleh mengumpat karena dosa, tapi tau ga malah nyerempet ke pemilu 2024..... gatau ya paling benci di mesjid kalo bahas politik tuh ga penting menurutku, mendingan bahas agama tok gituloh kaya jangan bawa-bawa politik lah"
negatif,jhonaquy,@ajengcute16__ @aniesbaswedan Kecewa boleh tp jgn benci apalagi sumpah serapah.... Jgn smpe partai anda anjlok di pemilu 2024 ini...
negatif,Mnur90333172,@aniesbaswedan @cakimiNOW @DPP_PKB Sya ke cewe sama pak anies telah memilih cek Imin sebagai cawapres nya. Krn cek Imin adalah org yg saya benci dia pernah menyuruh dan mendukung penundaan pemilu 2024. Saya kecewa dgn @aniesbaswedan Dan @NasDem telah memilih cek Imin dri pada org lain..
negatif,awemany,"Apakah benar suara Demokrat akan merosot? Kita lihat aja di pemilu 2024. Karena dengan tidak bersama Anies, Demokrat berpeluang untuk mengembalikan kursi yg hilang di daerah jawa tengah, sumut dan Indonesia bagian timur. Dan yg benci Anies itu juga banyak. Jadi plus minus lah."""
negatif,rheyfi,"@AndreasSolusi @pengarang_sajak @KangManto123 @Ndaxwz @PDI_Perjuangan @DavidWijaya82 @Dennysiregar7 @AK__aja @Minietweets_ @temanduit @alextham878 @PS_presiden2024 @juminten_udik @Rara29803002 @adri_7i memperjuangkan Pak Jokowi tanpa menolak"" Prabowo itu ikhtiarx apa puh? klo benci kampret, brarti nti suara kampret ke siapa maka sepuh akan diseberangx? dan apakah sampai pemilu 2024 nanti sepuh akan berlawanan dg kampret kadal dkk?"""
negatif,Dzamrud999,"@kurawa Jgn bangga dulu,  krn Bisa jadi yg Benci PSI skrng adalah Pemilih PSI yg dulu. &amp  Bisa jadi pmilih PSI yg dulu muak dengan CARA2 berpolitik PSI yg skrang. . Kita Liat aja habis Pemilu 2024, klu suara PSI anjlok, artinya apa yg sy katakan BENAR adanya."
negatif,indiradianis,Parah banget ya sih ini kasus nya. Nekat banget buat maju ke pemilu 2024 dengan mencalonkan diri sebagai cawapres. Masyarakat harus menolak pencalonan Gibran nih. #LawanPengkhianatReformasi https://t.co/JEdijaeJm1
negatif,fahmi_bisyir,@HERSETIA99 @Hasbil_Lbs Saya juga haqqul yakin demokrat betul2 nyungsep di pemilu 2024
negatif,dikalasoree,"Sekarang tuh ga ada yang lebih penting dari kemerdekaan palestina, gw ga peduli sama pemilu 2024 intinya palestina merdeka aja dulu #FreePalestine"
negatif,FurqanIbr64677,"@abudzaky2015 @Elin150671 Saya tidak yakin pemilu/pilpres 2024 akan berjalan jujur dan adil, mengingat, MK, KPU, Bawaslu, sudah jadi TIM PEMENANGAN Rezim Jokowi https://t.co/exopkV623I"
negatif,bustomi_redaksi,"@islah_bahrawi Pemilu 2024 udah ga asik, Udah ga ada musuh, Udah ga ada cebong dan kampret lagi gegara Prabowo gibran, Siapapun yang terpilih nanti semoga pemilu bisa damai, Dan saya pastikan memilih GOLPUT"
negatif,Chanelshaka7,@mardigu024 Jadi intinya  SUDAH TAHU siapa yg akan (di) MENANG kan di pemilu 2024 kan..??   Gak mungkin lah AYAH diam wong ANAK nya ikut main..   Jadi buat aku gak ada guna pemilu.  Krn cuma formalitas aja.   Aku pilih GOLPUT aja Pilih Mancing di hari libur ato piknik
negatif,bokulos_,"@MarcosLynd @jokowi @PDI_Perjuangan Sangat ruwet.. Makanya saya gak percaya pemilu 2024 akan berjalan Jurdil, pasti sudah di persiapkan utk memenangkan salah satu Paslon."
negatif,Ketik_salah24,Sekarang saya mengagumi putra bangsa tapi bukan putramu !! #ganjarpranowo #mahfudMD #paktelur #pemilu2024 #GanjarMahfud2024 #jokowi #gibran https://t.co/QxRa3Xucey
negatif,ImaIsBack,"Tadi naik krl sepanjang perjalanan  Rekaman SAYA MAHFUD MD MENTRI BLA BLA PEMILU 2024 BLA BLA""  Diputer terus kayak kaset rusak"""
negatif,JeffersMartin,"@kurawa Pemilu 2024 saya lebih memilih Golput sebagai protes"" dari gagalnya parpol menghadirkan kader yang berprestasi, bersih dan transparan, tidak ada kandidat yang mumpuni di Pemilu 2024 jualannya hanya ""identitas"", harusnya program-program terutama pemberantasan korupsi."""
negatif,AdiWijayaAlmair,@echaresaAR3 @Miduk17 Saya gak ada urusan sama @ganjarpranowo apalagi junjungan mu itu @aniesbaswedan karena mereka sama² boneka OLIGARKI!!!! Saya akan kampanye kan 2024 pemilu PEMENANGNYA ADALAH GOLPUT MERDEKA
negatif,BocahArusBawah,"Dalam mimpi ku 1th yg lalu, @ganjarpranowo bersinar putih tetapi @aniesbaswedan bersinar gelap.  Bukan karena saya dukung @ganjarpranowo tetapi kinerja yg saya lihat disamping itu di 2024 saya Golput lagi seperti pemilu sebelumnya"
negatif,DwinaZiva,"@Kimberley_2024 @Chaves1305 @bengkeldodo @dodiubay14 @are_inismyname @MuzaniGerindra @AndreasSolusi @BANGSAygSUJUD @Lacak08 @Alie_Fahnoor @florieliciouss @Gerindra seandainya anis gagal di pemilu, tinggal ganjar dan prabowo. saya harusnya milih prabowo, tapi melihat kelakuan pendukungnya ini, saya mungkin akan golput."
negatif,aryonoro,"PEMILU 2024, saya lebih baik GOLPUT daripada memilih Bapak @aniesbaswedan !! Hati nurani mengatakan, dia mah tukang bohong, raut muka-nya itu loh..!!"
negatif,apriyatna1,"@mohmahfudmd Pemilu 2024 nanti semoga Prof @mohmahfudmd  jadi Cawapres, Capres nya ga peduli siapa aja .... Klo Prof @mohmahfudmd ga jadi Cawapres, saya pastikan saya golput...."
negatif,Mardi94173830,@Munir_Timur @ganjarpranowo Maaf..pak..munir..saya sdh 7 x ikut pemilu...tp yg dipilih blm ada yang berpihak ke pemilih...maka thn 2024 ini saya GOLPUT...
negatif,emerson_yuntho,@Restty_cayah Lah saya Golput di Pemilu 2024. Siapapun yg menang atau kalah ga ngaruh buat saya
negatif,shehaan,"Saya juga biasanya golput, tapi pemilu 2024 nanti harus nyoblos selain pdip. Kalo golput, menang lagi nanti itu moncong putih."
negatif,fukatoka1997,@hifdzikhoir Karena video ini saya akan golput di pemilu 2024
negatif,kaifannakaya,"Saya sebagai salah satu generasi Z, sepertinya akan golput di Pemilu 2024. Soalnya masalah hidup aja udah banyak, harus merasa tetap waras di tengah persaingan loker, dan persaingan global lainnya.... 😎😎😎  Kalau habis kuliah, nyaleg kan, harus dukungan ortu yg pejabat baru gol"
negatif,NstDedy,"100% saya tidak yakin Presiden Jokowi Netral pada Pemilu 2024,. Ini Persoalan anak kandung dan trah Jokowi."
negatif,NstDedy,"@GunRomli @JimlyAs Aaahh.. gak percaya lagi sama komplotan mereka, udh di persiapkan dari awal gimana caranya mereka menang di Pemilu 2024.  Makanya sy bilang 1000% saya gak percaya do'i netral sebagai kepala negara."
negatif,ImadeQsruh,@sigitwid Yg pasti pemilu 2024 kehilangan suara dari keluarga gw. Beye...😏
negatif,iqbal113tsb,"@tvOneNews Saya sekeluarga nahdiyin, tadi nya haqul yakin kita milih pak @aniesbaswedan  tapi semenjak beliau memilih @cakiminnow menjadi bacawapres akhirnya kita sekeluarga memutuskan golput utk pemilu 2024"
negatif,DedySaputraWar1,@VIVAcoid tadinya saya rencana mau milih anda @aniesbaswedan tapi setelah adanya momment kemarin terlihat anda berpotensi akan di dikte oleh seorang ketua partai dalam menentukan pilihan dan anda terlihat tunduk dengan itu maka maaf saya akan memlih golput utk pemilu 2024. 🏳️
negatif,IwidSoeryo,@Balvy_Ajah Oke ... Baiklah ... Boleh dong gw #BoikotGolkar di Pemilu 2024 .... Gw gak akan pilih caleg2 dari partai @golkar_id  ... !!!!!!!!!!!
negatif,ndrongselow,Milih Prabowo?? Sorry dan maaf banget Saya anti Prabowo sejak tahun 1998.  #IndonesiaMaju #Pilpres #Pemilu2024 #OrangBaik
negatif,bagusrangin77,"@S4N_W1B1 @Rosianna766Hi Calon ibu negara yg membumi + pintar + tidak sombong...doa kami agar twrwujud menjadi ibu negara kami hasil dari pemilu 2024  Ganjar - Mahfud pilihanku..💪💪  Saya ngak peduli dgn calon ibu negara dari capres dan cawapres lain, itu masalah mereka  biar mereka pecahkan sendiri."
negatif,RooneySianny,"@tempodotco Indonesia bisa maju jika pemimpin2nya peduli rakyat dan negara. Indonesia bisa maju jika tidak dipimpin oleh Boneka2 Barat macam Prabowo, dll yang kerjanya cuma menjual bangsa dan negara ke penjajah Barat. #Golput2024 #Pemilu2024"
negatif,integreet,"@kurawa Bener, pemilu lalu gw pilih PSI, ketumnya jd giring itu suicide plg engga di mata gw. Alhasil 2024 gw total golput, dl msh pilih partai dan presiden doang"
negatif,anjares90,Gw khawatir wah bisa hard landing ya bisa gk sampe 2024 bro neh pemerintahan klo tetap nunda pemilu gagalkan pesta demokrasi dan makar konstitusi. Apalagi proxy ccp jucheidea kamerad beijing korup cuci uang di startup. Nah sekarang mereka menghambat kewajiban byr hutang dgn…
negatif,makhluk_62,"@Tohid_siswanto @Malika6027 @dsangg3 @MuhiqR @a_rogansi @_qaireen084 @NohCeukenohhh @Yurissa_Samosir @mancall_look77 @mueeza02 @DE_Sapta5 @HilNadya @aniesbaswedan Cuma d pemilu 2024 ada barisan pendukung bacapres keder gara2 kata bokep"" 🤣 D tambah lagi 1001 masalah d provinsi'y.. Saking keder'y presiden sampe cawe - cawe. Gila gak tuhhh!! Cma gara2 kata ""bokep"""""
negatif,AldenBenny,"Prediksi gw, pemilu 2024 sudah by design, ujungnya adalah koalisi besar masuk dalam pemerintahan. Mau tahu knp? Pastinya berbagi kue mega proyek IKN.  IKN ibarat proyek segar saat era soeharto berkuasa di awal kemerdekaan. Jd jgn heran kalo ada area yg mjd milik pribadi🤣🤣"
negatif,YaAmiranda,"Gila, Dedi gak ada bosannya puji-puji Prabowo Subianto #KoalisiKebangsaan #dekade08 #mendingprabowo #terusmajubersamaprabowo #pemilu2024"
negatif,kecapmanisee,@tempodotco Gila. Mentri Nasdem dibabat abis semua pasca Nasdem deklarasi dukung Anies. Serem juga ya politik wkwk. Saya sih ogah peduli sama pemilu 2024.
negatif,Ikohh25,"Ini gw kuliah Sasjep, tapi dikasih tugas bikin Makalah ngebahas Pemilu 2024, Koruptor ama masalah Jaminan Kesehatan.  Mana gw ngerti anjim. Sasjep ama Hukum tuh patah bawah jancoeg. kagak nyambung samsek"
negatif,3012RK,"Kalo sandiaga resmi jadi cawapres Ganjar, udah dapat dipastikan gw bakalan golput pemilu 2024 nanti."
negatif,Yaampoon_,"Logika aja si, kalo Taylor Swift ke Indo pas awal² 2024 tuh ya ga mungkin aman lah gila. Orang itu periode pemilu. Bisa kali 2024 akhir taun, mbak @taylorswift13 🥺 biar nabungnya masi bisa ttp lanjut🥺"
negatif,_aridean,HAH GW BARU SADAR kalau 2024 ga boleh ada konser karena pemilu kemungkinan b3sar skz akhir tahun FUUUUUUCCKK
negatif,LATS99,"Pemilu 2024 gw bakal golput, terutama di pemilihan presiden"
negatif,MasterAris5,"Udah lama nih gw merhatiin, setiap trending pasti ada akun bokep sama akun BO, dan beberapa waktu lalu liat trit dari Partai Sosmed tentang akun BO buat jebak org yg ternyata di kendaliin dari lapas. Dan liat trit ini lagi. Sangkut paut ke pemilu 2024."
negatif,LuthfiMursal,@NenkMonica Kalau elite gw gak heran. Yang buat gw heran arus bawah partainya sudah beralih para elitnya masih pongah dan kepedean untuk menghadapi pemilu 2024.
negatif,josiewirakusuma,@PastiNgibul @DonFlamingo_ @DS_yantie @Restty_cayah gw tunggu abis PEMILU 2024 siapa yg pake rompi orange wakakakakak 😜😂😜😇👍 https://t.co/8eLSfEhhA1
negatif,GJokowe,@naaooollll @ganjarpranowo Gw akan selalu ingat .....2024 Bagi gw MEREKA Hanya Islam ketika PEMILU..  *Tidak percaya akhirat *Meledikin pengajian ibu2 *Sholom dan sallam sama aja *Apa salahnya nonton bokep *TUKANG BAKSO *PERAMAL MASA DEPAN
negatif,Heryadi12Herry,"@HelmiFelis_ @aniesbaswedan pendukungmu ga jauh beda sama yg didukungnya, terus offensive.. teruslah tendensius... semakin kontra produktif... ga sadar akan semakin terpuruk... siap2 10 tahun kedepan tetap jadi Kadrun sejati... (save twit gw ini) bakal jadi barang bukti di pemilu 2024 hihihi"
negatif,jeongwoomaker,"Masa tadi ayah ku nanya  kamu ultah nya tgl 27 oktober 2024 kan?""  YA ALLAH YAH 2024 DI KATA PEMILU???  ITU MAH GW LAHIR JG BLMMMMM, mana tanggal nya salah😔😔😔 https://t.co/kRcfRGeRzQ"""
negatif,pitoyoherman1,"@idextratime @EduAguirre7 Wah gila bgt, tp lebih gila kelakuan para elite yang merevisi UU Desa demi kepentingan Pemilu 2024"
negatif,kolongmamat93,@DokterTifa @aniesbaswedan baru di capres kan saja anies sudah membuat negara menggelontor kan duit ratusan milyar bahkan triliun buat menjatuh kan nama nya...gmn nanti kalau anies udah sah sebagai peserta pemilu 2024????? gw yakin jkw dan jenderal jenderal pengkhianat yg stroke duluan
negatif,ptni_s1nggalang,"Gila! Disetiap Satker KPU Kab Kota Propinsi, mayoritas diiisi orang PDIP berbaju GMNI ,syarat mutlak ketika rekrutmen Komisioner.Gmana berharap ada kejujuran di pemilu 2024? @Andiarief__ @jansen_jsp"
negatif,labirin37066896,"@Jaya_Ssembiring @RomitsuT gw juga berdoa semoga kalian semua gerombolan cebong dungu, keturunan  pki, buzzerRp dan  Oligarki rakus tertimpa bencana alam dan kalah pemilu 2024 nanti."
negatif,contoh_username,@idextratime JIS mendekati pemilu 2024: gw mau diapain sih ajg!!
negatif,rustu80,"Presiden dari suku Jawa terus,  Sekali kli coba yg lain, gw aj yg orang Jawa dah bosen.   #Pemilu2024"
negatif,DonyIra45939737,@OposisiCerdas Gila para penjilat Penguasa dan Rezim Penguasa Makin hari makin brutal mengacak² karya Pak Anies demi Menjegal Pak Anies Maju Jadi BaCaPres 2024.Scenario Rezim Si Fir'aun Hanya 2 saja yg maju jadi Capres di pemilu 2024.
negatif,dkardoen07,"Memek momok Pemilu 2024 Ajang pendosaan, pada Gila semua https://t.co/9DQFoAPPXZ"
negatif,AirinDatangLagi,"Melihat Jawaban yg dia berikaan saat ada Pertanyaan.. Melihat Gaya Bahasanya.. Melihat Gaya Tubuhnya.. Gw yakin, klw org ini Maju di 2024 dia akan kalah lagi.. Klw kalah jgn Tolak hasil Pemilu lg ya. Trs demo anarkis lg😮‍💨 #MenolakLupa #PrabowoAntitesaJokowi https://t.co/B8IFbiSLlA"
negatif,cegannnn,"mnrt lu 2024, sbg kali pertama ikut pemilu, apakah gw golput aja"
negatif,pesamailman,@KakekHalal Waktu Pilkada gw gk Pilih Jokowi. 2 x  Pemilu juga gk Pilih Jokowi karena Pilih nya pake hati.apalagi  2024 gak Pilih Pemimpin kaya pemain ketoprak
negatif,andiaweka,"@novitanay10 @musniumar Mau cek di KPU tentang status Pemilu saya 2014 dan 2019? Tidak ada dalam data goblok!! 2024 dukung capres yang ada kemungkinan menang oooiii, biar nggak tambah gila kayak sekarang. Jangan dukung capres yang didukung kadrun dan ex HTI. Semoga cepet waras ya manusia tolol"
negatif,tri_eboy,"Udh musim pemilu ni, untuk aje twitt gw isinya bokep smua jadi ngk pusing soal politik kontol #Pemilu2024"
negatif,HalimRudianto,"@HusinShihab Pasca pemilu 2024, bakalan byk yg gila dan sinting akibat ramalan salah....🤣🤣"
negatif,kubiskubiskuu,"@catchmeupid Awas aja kampanye pemilu 2024 ada yg pake isu agama atau bawa2 isu sara lagi"". Gw tandain muka lo"""
negatif,daindra,@DPP_PKB @cakimiNOW + Gw sering baca Jawa adalah kunci  -  hahaha iya itu ucapannya Aidit tapi hari ini jadi dipakai juga untuk kemenangan pemilu   + Klo gitu pemilu 2024 bikin di pulau Jawa saja  - trus yg lain?  + warga luar Jawa biar nanti nonton/bikin pemilu sendiri secara msh Jawa sentris toh
negatif,MasBolali,Mendekati pemilu 2024 Makin bnyak yg gila 😂😂
negatif,C012D0N_13LU3,"@Miduk17 Santai aja bang @Miduk17 , gw juga totalitas dukung Ganjar Pranowo, tapi di luar itu, target gw PDIP nyungsep suaranya pemilu 2024 nanti.   Soalnya BANGSAT banget UU perampasan aset koruptor sengaja ditunda sama mbak Puan Maharani. 😑"
negatif,Rin_Vai88,"@dhemit_is_back Dr bbrp postingan, byk org2 bayaran. Dr sini gw makin yakin lagi, pemilu 2024, bakal byk hal serupa."
negatif,matjanmi,"@HelmiFelis_ Klw gw khawatir Anies dan pendukungnya jadi gila bila kalah pada Pemilu2024, karena akan merepotkan pemerintah yg akan datang atau bawa buang kelaut biar Indonesia aman dari orang2 gila dan apakah ada jaminan itu tdk akan terjadi. !"
negatif,xbjale,Kebetulan pas pemilu 2024 nanti pertama kalinya gw punya hak bersuara. Dengan begitu gw bisa pilih paslon lain yang bukan pak Ganjar🙏
negatif,TeEn_Irfan,@VIVAcoid Gw pastikan redbull hanya jadi penggembira saja di pemilu 2024..DKI &amp  Jabar anti ini partai
negatif,nuhe_gaming,@CNNIndonesia Mari kita semua berdo'a agar para elit pemerintahan semuanya pada bunuh-bunuhan menuju pemilu 2024 ini Biar negeri ini bebas manusia bangsat yang udha tua masih aja gila kekuasaan  🤲🤲🤲
negatif,JerryMassie14,@_palungmariana @DPR_RI @KejaksaanRI @KemensetnegRI @setkabgoid @setpresRI @mprgoid Hanya orang2 kurang waras yang mau 3 periode tahu2 sudah mau pemilu Febuari 2024  ide dari buzzer gila
negatif,ot6gfriend_,"Kasus besar bgt &amp  terkait dengan pemilu 2024, kok gak rame ya? Udh gila emg wakanda tuh 😞"
negatif,RakyatYangJeli,Kok kebalik ya?! Gila nih. Goblok.   Mestinya….  SEMUA YG TERLIBAT KASUS KORUPSI SEGERA DIPROSES DAN TIDAK BISA MENGIKUTI PEMILU 2024
negatif,JockeyJoe3,@Dennysiregar7 @psi_id Padahal gw sdh bertekad untuk memilih PSI pada pemilu 2024. Tapi langsung urung begitu PSI mengalihkan dukungan ke PS. Ini partai bisa-bisanya mengabaikan konstituen nya. PARAH #WANIPIROTONG #KebodohanHakiki
negatif,RivalIstana,@psi_id Pemilu 2024 gw cuma pen lihat PEDEIPE nyungsep dan PEESI gk ada yg lolos satu org pun kadernya ke senayan 🤣🤣🤣
negatif,kreshnadeva,@Ignastherry @poisedon_1991 @Giring_Ganesha @gibran_tweet nahh...  tolol lu benanah...  DEMI ALLAH SAYA TIDAK RELA PIMPINAN TERTINGGI NEGARA SAYA DIRENDAHKAN OLEH SEKELOMPOK ELITE PARTAI &amp  PARA KECOAK PENDUKUNG NYA.  Bye bye... ParTAI PEJUHwangan  Cukup 4X Pemilu gw pilih. Gak sabar nunggu hasil pemilu 2024. Saat si sombong mewek massal
negatif,luvoftheparty,beneran deh gw ngeliat pemilu 2024 kayak ngeliat drama aja
negatif,jumpipinn,"oke, sekarang buat perkiraan dulu,,, nah nanti kan pemilu tuh bulan februari 2024, pelantikannya nanti kira oktober 2024 beserta dengan kabinet presiden. sedangkan UTBK SNBT tuh bulan 5 lah ya... jadi masih ada harapan kalau memang  nadiem ga gila"""
negatif,NgebutMautC84,"&amp  gw sdh berulang2 kali blg SOLUSI ADL PSBB, BKN HASTAG, TOGAR-TAGAR, &amp  BACOT DIMEDSOS🤦‍♂️ Berharap Mas Anies BASWEDAN menang?🙄 Lha kalian gak tau, kalo FUND MANAGER GELAP"" sdh mempersiapkan ""MODAL"" u/ kecurangan PEMILU 2024 melalui BURSA SAHAM, liat aja $IHSG naik🚀 https://t.co/KerKADGi9O"""
negatif,RoniZGreat001,"@DalamIstana @aniesbaswedan Klu cawapresnya bener nanti Cak Imin, seandainya gw jd anies mending gw mundur sbg calon presiden buat apa usung perubahan toh gerbongnya isi lanjutkan semua. Ng masalah klu @aniesbaswedan mundur saja dlm pemilu 2024 nanti sbg capres toh nama besar ng akan rusak malah makin bagus"
negatif,Sunny32788408,"@strike_bravo_b Gw jd curiga nasdem tu dibelakang msh koalisi sm pdip, dan ini ky skenario mereka nasdem pura² usung anies jd capres diawal² biar g ada partai lain yg bs usung anies, stlh itu nnti anies di jatuhin pas mepet pemilu 2024 jd anies auto kalah/kelar"
negatif,SatuDuaba,"Kyknya semakin jelas pemilu 2024 gw bakal pilih siapa, terlalu dini memutuskan hal ini cmn 2 kandidat yg lain ga sesuai dengan yg gw mau, ada 1 capres yg yaudahlah"" pilih dia aja, nyari amannya aja, dari segi pengetahuan, relasi, &amp  kepemimpinan ada di diri belio"""
negatif,Dublin2Eric,"@Yahyanovita1 @DarsAlexandra1 Biasanya caleg yg baru pertama kali ikut pemilu legislatif lebih besar gila nya ketika hasil nya tidak sesuai krn ada contohnya dr saudara ane dan keluarga temen ane dan kasus ini akan terulang lagi di tahun 2024, apa lagi yg baru nyaleng dr partai gurem 🤔"
negatif,papaanabul,Radang suara gw sampe ilang  Apa gw nyari suara di pemilu 2024 aja kali ya
negatif,sergioav2020,"Gw bukan orang goblok, karena ngak dukung Yaman. #Pemilu2024"
negatif,nyuninyunn,"Udah hampir bbrp minggu gak buka Twitter, baru scroll 10 menit langsung pening hidup gw. Yang duta MUI, duta anti judol, pemilu 2024, cwe lagi makan tbtb dihajar di Cililitan, puncaknya berita KTT Asean &amp  PLTU??? wtf!!!!!"
negatif,Netautoinfo,"@MafiaWasit @PartaiPerindo butuh suara kan buat pemilu ??? Gratisin lah tayangan timnas, mau nonton bola aja susah ! RCTI ditempat gw lost signal kgg bisa di tonton Fix si ini nyusahin yg mau nonton timnas kgg bakalan dpt suara nnti pemilu 2024 https://t.co/33g8nzQBEg"
negatif,nova77294710,"@PDemokrat Klo caranya gini, gw yakin PD akan semakin tenggelam. Berharap simpati publik yg ada diketawain dan dibully. Lihat aja perolehan suara di pemilu 2009,2014,2019 kmrn, suara PD semakin menurun. Bisa bisa 2024 ga sampe 4%—ga lolos parlemen."
negatif,atorvastatinnn,"@islah_bahrawi @AirinDatangLagi gw makin gk kepengen pilih ganjar sih bang. satu keluarga besar udah mau pilih ganjar nih, gw jamin sama lu pemilu 2024 nanti gk ada satupun anggota keluarga gw yang coblos ganjar, males negara dimpimpin sama pendukung yang otaknya tolol kaya elu. lo gd beda sm kadrun"
negatif,Msoeyuti,"@neohistoria_id di jajah penguasa yg gila partai, gila harta dan gila kuasa. apalagi menjelang 2024 gila pemilu semakin membuat menjadi-jadi untuk mencari pundi-pundi agar bisa menjadi pemimpin tertinggi agar bisa korupsi"
negatif,Gandawan,Ada orang yang memprediksi kemungkinan harga pangan akan turun jika pemilu 2024 diundur tiga tahun mendatang pada tahun 2027. Ini orang waras atau orang gila? https://t.co/DbObhasemf
negatif,anselmoes,@Uki23 2019 ckp byk yg simpati ama PSI...gw jg sebenarnya...cm gw msh liat2 nih...musim pemilu 2024 nih gw monitor...makin ke sini kok bukannya makin matang dan dewasa malah labil dan ga jelas ya???
negatif,anton_derw,Sudah jelas Prabowo mengidap gangguan kejiwaan. Yang menyaksikan kelakuannya sudah banyak. Masa orang gila jadi Presiden  #PrabowoSakitJiwa #BipolarDisorder #KesehatanMental #Pemilu2024 https://t.co/pR531BqJwB
negatif,tetracyc,"Gw gak yakin pemilu tahun 2024 bakalan bersih dri kecurangan, KPU bersifat lembek kayak gini udh kayak dikuasai rezim"
negatif,Donisetiyawana1,"Purworejo area:pemilu 2024,ciri2 RT,RW bergaya politik PKI sering komando sebar isue pemilik tanah gila.kemudian tanahnya di urus dengan manipulasi data.ini pola PKI berat musti lawan kyai pesantren ."
negatif,Donisetiyawana1,"Purworejo area: pemilu 2024,kita cek apakah ada politik gaya PKI di Brengkelan .warga Tlatah Purworejo siap poling,jika ada isue tentang saya gila dengan niat jegal.nah itu pada GAYA POLITIK PKI mulai muncul!rakyat siap2 mengkonter."
negatif,pencintakopi25,@ajengcute16__ Gw yakin nih @PDemokrat bakalan nyungsep di pemilu 2024 kalau kelakuan kadernya modelan kaya gini trs di biarin.
negatif,Donisetiyawana1,"Purworejo area:pemilu 2024,warga harap waspada isue.karena saya mau maju ada isue gila,nyuri,ayam dan jadi pemulung.waspada keluarga besar kami adalah keluarga TNI"
negatif,HarryMagurame,"@SateTong Kapan lagi kader PKS jadikan Seword Rujukan, kalo ga di pemilu paling gila 2024 ini"
negatif,RealKebenaran,"Kasian Ganjar, timsesnya parah gini. Dari pildun, iklan azan, hoax mencekik. Kalo gw jadi Ganjar, keluar dari PDIP, gabung PSI, minta maaf krn pernah merendahkan PSI, jadi wapres Prabowo. Autowin pemilu 2024. Daripada kena prank timsesnya terus.  Wkwkwk."
negatif,PolJokesID,"Gila gila gila plot twist banget... bakalan seru nih pemilu 2024, PSI beneran vulgar gini ngambil salah satu anggota keluarga Banteng 🤣 Apa ga bahaya tah?? hahaha.. 🤣🤣"
negatif,Ikan2090,"@strike_bravo_b @stephvalentina_ 2 2 nya sama kok menurut gw pemilu periode kemaren sama sama bentur benturin identitas suku sama agama, makanya kalo di 2024 nanti ada yg masih begitu gw yakin pdip"
negatif,mhmdaldirmdhn,Kurang-kurangi konsumsi konten yang berkaitan dengan Pemilu 2024 biar gak gila 🙃
negatif,RWati65,Tidak ada Penggusuran di Tanah Rempang tapi Pengosongan Tanah saja jirrrr..cianjukkk Otak PKI..MABOK DUIT...GILA HARTA  MENJIJIKAN CARA LO  Lo PERAMPOK TANAH NEGARA   #indoviral  #gempa #Pemilu2024  @PDI_Perjuangan @PDemokrat @Gerindra @PartaiGolkar
negatif,Donisetiyawana1,"Purworejo area :pemilu 2024,mungkin saking takutnya dikunjungi KPK RT,RW tempatku kini kayak orang gila .seperti ketakutan jika ada orang datang."
negatif,Donisetiyawana1,"Purworejo area:pemilu 2024,mohon dukungan dan do'a restu menuju pemilu 2024,waspada orang2 gila dengan isue katanya kami tak punya rumah dan tanah padahal mereka sendiri suka menipu tanah orang lain"
negatif,Donisetiyawana1,"Purworejo area:pemilu 2024,maka jika warga ada terkait masalah tanah dengan orang2 gila ini waspada."
negatif,SeptiadiAndrie,"@wahyonoisnaeni1 @elisa_jkt Pas pemilu 2019 PSI dianggap oleh pemilihnya di DKI bawa angin segar, bukan hanya 4L.  Nanti kita liat aksi badut-badut ini di pemilu 2024, kalo gw yakin partai ini bakalan nyungsep,"
negatif,Donisetiyawana1,"Purworejo area :pemilu 2024,diperkirakan jika ada RT,RW melakukan manipulasi data akan menjadi gila karena namanya akan terexpose di medsos"
negatif,Donisetiyawana1,"Purworejo area:pemilu2024,suara seperti wanita gila jika malam kayak terdengar"
negatif,Donisetiyawana1,"Purworejo area:pemilu 2024,mungkin akan banyak orang gila dibrengkelan karena ingin jadi pejabat dengan manipulasi masal"
negatif,BarBaro5_,Kesimpulan Yg bisa Gw Ambil Slama Beberapa Bulan Ini mengamati  Untuk Memberi Dukungan kpd 3 Capres yg Akn Bersaing di Pemilu 2024  Kesimpulan Gw Pribadi : - Dukung Prabowo : Cari duit - Dukung Anies Cari Nama (Polower) - Dukung Ganjar Cari Malu  Gw Blm ada nentukan dukungan 🤣🤣
